18029,"University Of Texas, Austin (UT Austin)",ECE,MS,F11,Rejected,Website,27-02-2011,1298782800,,,,,,,International,27-02-2011,1298782800,
18030,"University Of Texas, Austin (UT Austin)",ECE,MS,F11,Rejected,Website,26-02-2011,1298696400,,,,,,,International,27-02-2011,1298782800,
18031,Yale University,CS,MS,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International,27-02-2011,1298782800,"fourth rej, sign..."
18032,"University Of Texas, Austin (UT Austin)",ECE,MS,F11,Rejected,Website,26-02-2011,1298696400,3.4,700,800,4,FALSE,,International,27-02-2011,1298782800,
18033,Purdue University - West Lafayette,ECE,MS,F11,Rejected,E-mail,25-02-2011,1298610000,3.4,700,800,4,FALSE,,International,27-02-2011,1298782800,
18034,Purdue University (west Lafayette),ECE,PhD,F11,Accepted,E-mail,25-02-2011,1298610000,,,,,,,International with US Degree,27-02-2011,1298782800,no funding. find RA position by yourself.
18035,Duke University,CS,PhD,F11,Accepted,E-mail,25-02-2011,1298610000,,,,,,,American,26-02-2011,1298696400,
18036,"University Of Massachusetts, Amherst (UMass)",CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,International,26-02-2011,1298696400,Xpected !!
18037,Brown University,CS,PhD,F11,Rejected,Website,25-02-2011,1298610000,,,,,,,International,26-02-2011,1298696400,Received an email indicating of application status changed
18038,University Of Toronto,CS,MS,F11,Rejected,Postal Service,22-02-2011,1298350800,,,,,,,International,26-02-2011,1298696400,"Postal mail sent on Jan. 25, received on Feb. 22"
18039,"University  Of Minnesota, Twin Cities",ECE,MS,F11,Accepted,E-mail,28-01-2011,1296190800,3.71,490,800,3.5,FALSE,,International,26-02-2011,1298696400,
18040,Purdue University - West Lafayette,ECE,MS,F11,Accepted,E-mail,21-02-2011,1298264400,3.71,490,800,3.5,FALSE,,International,26-02-2011,1298696400,
18041,University Of Southern California (USC),ECE,PhD,F11,Accepted,E-mail,22-02-2011,1298350800,,,,,,,International,26-02-2011,1298696400,Fellowship
18042,University Of Chicago,CS,MS,F11,Accepted,E-mail,4/2/11,1296795600,3.54,590,800,4.5,FALSE,,American,26-02-2011,1298696400,
18043,University Of Pennslyvania,IS,MS,F11,Accepted,Website,25-01-2011,1295931600,3.54,590,800,4.5,FALSE,,American,26-02-2011,1298696400,"Decided not to take this offer.  Despite the name of the school, I'm not sure how great the education would have been.  It's a program for students without a CS background, and I have an applied math degree"
18044,Naval Postgraduate School,CS,MS,F11,Accepted,E-mail,25-02-2011,1298610000,3.54,590,800,4.5,FALSE,,,26-02-2011,1298696400,"SFS program in information assurance: $30k living stipend with free tuition.  Not the best school I got in, but it will be a tough deal to turn down"
18045,North Carolina State University (NCSU),CS,PhD,F11,Accepted,E-mail,26-02-2011,1298696400,,,,,,,International,26-02-2011,1298696400,Accepted w/o funding  = Rejected!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
18046,Carnegie Mellon (CMU),CS,PhD,F11,Rejected,E-mail,18-02-2011,1298005200,,,,,,,International,26-02-2011,1298696400,
18047,Stanford University,CS,PhD,F11,Rejected,E-mail,12/2/11,1297486800,,,,,,,International,26-02-2011,1298696400,
18048,University Of Washington - Seattle (UW),CS,PhD,F11,Rejected,E-mail,4/2/11,1296795600,,,,,,,International,26-02-2011,1298696400,
18049,Rensselaer Polytechnic Institute (RPI),CS,PhD,F11,Accepted,Website,17-02-2011,1297918800,,,,,,,International,26-02-2011,1298696400,
18050,Brown University,CS,MS,F11,Accepted,Website,4/2/11,1296795600,,620,780,4,FALSE,,International,26-02-2011,1298696400,
18051,Rensselaer Polytechnic Institute (RPI),ECE,PhD,F11,Rejected,E-mail,26-02-2011,1298696400,,,,,,,International with US Degree,26-02-2011,1298696400,":(Email to check website !"
18052,Rensselaer Polytechnic Institute (RPI),ECE,PhD,F11,Rejected,Website,26-02-2011,1298696400,,,,,,,International,26-02-2011,1298696400,E-mail notification to check the web site
18053,Brown University,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,International,26-02-2011,1298696400,
18054,Yale University,CS,PhD,F11,Wait listed,Other,25-02-2011,1298610000,,,,,,,International with US Degree,26-02-2011,1298696400,Would anyone decline the offer if you do not really want to take this one? Thanks for your help!
18055,Duke University,CS,PhD,F11,Accepted,E-mail,26-02-2011,1298696400,,,,,,,International,26-02-2011,1298696400,Email directed to website. No details about funding  yet.
18056,Brown University,CS,PhD,F11,Rejected,Other,26-02-2011,1298696400,,,,,,,Other,26-02-2011,1298696400,"4 rejections already, no acceptances. Now waiting only for Caltech, McGill, and NYU... Completely fucked up"
18057,Purdue University - West Lafayette,ECE,MS,F11,Accepted,E-mail,25-02-2011,1298610000,,,,,,,International,26-02-2011,1298696400,Recommended for admission by the department.
18058,Purdue University - West Lafayette,ECE,PhD,F11,Accepted,E-mail,26-02-2011,1298696400,,,,,,,International,26-02-2011,1298696400,Without funding
18059,Massachusetts Institute Of Technology (MIT),ECE,PhD,F11,Rejected,Website,26-02-2011,1298696400,,,,,,,International,26-02-2011,1298696400,No emails.
18060,Purdue University - West Lafayette,ECE,MS,F11,Rejected,E-mail,26-02-2011,1298696400,,,,,,,International,26-02-2011,1298696400,
18061,Purdue University - West Lafayette,ECE,MS,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International,26-02-2011,1298696400,
18062,Purdue University - West Lafayette,ECE,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International,26-02-2011,1298696400,
18063,Brown University,CS,PhD,F11,Rejected,Website,25-02-2011,1298610000,,,,,,,International,26-02-2011,1298696400,
18064,Cornell University,CS,PhD,F11,Rejected,E-mail,22-02-2011,1298350800,,,,,,,International,26-02-2011,1298696400,
18065,University Of Alberta,CS,MS,F11,Accepted,E-mail,16-02-2011,1297832400,,,,,,,International,26-02-2011,1298696400,full financial support in the form of TA
18066,"University Of Massachusetts, Amherst (UMass)",CS,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International,26-02-2011,1298696400,
18067,University Of British Columbia (UBC),CS,MS,F11,Accepted,E-mail,26-02-2011,1298696400,,,,,,,International,26-02-2011,1298696400,Funded as well :)
18068,University Of Southern California (USC),ECE,PhD,F11,Accepted,E-mail,11/2/11,1297400400,,,,,,,International,26-02-2011,1298696400,Does anyone get official fellowship offers?
18069,Purdue University - West Lafayette,ECE,MS,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International,26-02-2011,1298696400,"I got the email last night, and they noticed me that I am denied. Few days ago, they sent me admission email and after 1hour they told me there was a systematical error. And now they told me you are rejected."
18070,University Of Maryland (College Park),ECE,PhD,F11,Accepted,E-mail,26-02-2011,1298696400,,,,,,,International,26-02-2011,1298696400,
18071,Purdue University - West Lafayette,ECE,MS,F11,Rejected,E-mail,25-02-2011,1298610000,3.4,700,800,4,FALSE,,International,26-02-2011,1298696400,
18072,University Of California - Santa Cruzan,ECE,PhD,F11,Rejected,E-mail,18-02-2011,1298005200,,,,,,,International with US Degree,26-02-2011,1298696400,Very sad................
18073,"University Of California, Los Angeles  (UCLA)",CS,PhD,F11,Rejected,E-mail,26-02-2011,1298696400,3.3,530,760,4,FALSE,,International,26-02-2011,1298696400,
18074,University Of Tennessee (Knoxville),CS,PhD,F11,Accepted,E-mail,26-02-2011,1298696400,,,,,,,International with US Degree,26-02-2011,1298696400,"RA+a small fellowship, but really a lot of money in total"
18075,University Of California Riverside (UCR),CS,PhD,F11,Accepted,E-mail,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,
18076,"University Of California, Los Angeles  (UCLA)",CS,PhD,F11,Accepted,E-mail,25-02-2011,1298610000,3.6,610,800,3.5,FALSE,,International,25-02-2011,1298610000,"Graphics, funding not guaranteed"
18077,Yale University,CS,PhD,F11,Rejected,Website,25-02-2011,1298610000,3.95,690,790,5,FALSE,,International,25-02-2011,1298610000,"Thank you very much for applying to the Graduate School of Arts and Sciences at Yale University. I regret to inform you that we are unable to offer you admission. As you know, the very high number of extraordinary candidates among our 10,700 applicants far exceeds the number of places we have in each program, so we are not able to admit many excellent candidates.Thomas D. PollardDean GSAS"
18078,Purdue  University,ECE,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,3.85,310,800,3,FALSE,,International,25-02-2011,1298610000,Not expected.
18079,Yale School Of Engineering And Applied Science,CS,PhD,F11,Rejected,Website,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,
18080,Purdue  University,ECE,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,American,25-02-2011,1298610000,
18081,Yale University,CS,PhD,F11,Rejected,Website,25-02-2011,1298610000,,,,,,,American,25-02-2011,1298610000,
18082,Yale University,CS,MS,F11,Rejected,Website,25-02-2011,1298610000,,800,520,4.5,FALSE,,International,25-02-2011,1298610000,
18083,Yale University,CS,PhD,F11,Rejected,Website,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,I just finished the interview from Dartmouth and got the rejection letter from Yale. Did anyone hear the news from NYU?
18084,Yale University,CS,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,
18085,Yale University,CS,MS,F11,Rejected,Website,25-02-2011,1298610000,3.92,800,480,3.5,FALSE,,International,25-02-2011,1298610000,first rej....so sad
18086,Purdue University (west Lafayette),ECE,MS,F11,Rejected,E-mail,25-02-2011,1298610000,3.35,680,800,4,FALSE,,International,25-02-2011,1298610000,thought it was my safety net. the fool tht i am. best of luck to all.
18087,Yale School Of Engineering And Applied Science,CS,PhD,F11,Rejected,Website,25-02-2011,1298610000,,,,,,,International with US Degree,25-02-2011,1298610000,"Got an email stating that a decision has been reached and asking to check the website. Rejected!MS GPA- 3.75/4; 4 Conf papers (Ist author in two); 2 Journal papers (2nd author in both); 1 book chapter; RA during masters; 3 years research experience now; GRE 790/450/3.5; References: 2 from well known professors, third one not famous. Applied for HRI"
18088,"University Of Massachusetts, Amherst (UMass)",CS,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International with US Degree,25-02-2011,1298610000,"5 rejections, no acceptances already... Going well! :("
18089,"University Of Massachusetts, Amherst (UMass)",CS,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,American,25-02-2011,1298610000,"3rd response, first rejection."
18090,Purdue University - West Lafayette,ECE,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,,25-02-2011,1298610000,
18091,"University Of Massachusetts, Amherst (UMass)",CS,PhD,F11,Rejected,Website,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,An email informed of status change.
18092,University Of Massachusetts--Amherst,CS,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,Sad
18093,"University Of Massachusetts, Amherst (UMass)",CS,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,
18094,UC Santa Cruz,ECE,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,
18095,"Umass, Amherst",CS,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,
18096,University Of Massachusetts - Amherst,CS,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International with US Degree,25-02-2011,1298610000,2nd reject in d same day
18097,"University Of Massachusetts, Amherst (UMass)",CS,PhD,F11,Rejected,Website,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,An email informed change of status.
18098,UCSC,ECE,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,":,("
18099,Arizona State University (ASU),ECE,MS,F11,Accepted,E-mail,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,
18100,"University Of Massachusetts, Amherst (UMass)",CS,PhD,F11,Rejected,Website,25-02-2011,1298610000,,,,,,,International with US Degree,25-02-2011,1298610000,"these late night decisions!why do rejection decisions have to come in the midnight?Paper rejected, now university. poor day.congratulations to all UMass acceptances!"
18101,"University Of Massachusetts, Amherst (UMass)",CS,PhD,F11,Rejected,Website,25-02-2011,1298610000,,,,,,,International with US Degree,25-02-2011,1298610000,Depressed...
18102,NCSU,CS,PhD,F11,Other,Other,25-02-2011,1298610000,,,,,,,Other,25-02-2011,1298610000,"to the poster below with the comment ""Admitted, no funding decisions yet. Undergrad in CS (3.0 GPA), M.Sc. in Math (3.5 GPA) from a small US Univ."". Did you have any research publications to support your application?"
18103,University Of California Santa Cruz (UCSC),ECE,PhD,F11,Rejected,E-mail,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,
18104,Purdue University,ECE,PhD,F11,Other,Phone,25-02-2011,1298610000,,,,,,,International with US Degree,25-02-2011,1298610000,Called them to find that all the acceptances have been sent and the rest can view the results on the website.
18105,Brown University,CS,PhD,F11,Rejected,Website,25-02-2011,1298610000,3.7,800,500,3.5,FALSE,,International,25-02-2011,1298610000,
18106,GMU,CS,PhD,F11,Accepted,E-mail,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,no funding mentioned
18107,"University Of Michigan, Ann Arbor",CS,PhD,F11,Accepted,E-mail,25-02-2011,1298610000,,,,,,,International,25-02-2011,1298610000,A letter regarding the exact details of the financial aid package will come soon.
18108,Brown University Graduate School,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,3.3,530,760,4,FALSE,650,International,25-02-2011,1298610000,
18109,University Of Maryland College Park,CS,PhD,F11,Accepted,E-mail,24-02-2011,1298523600,,,,,,,American,24-02-2011,1298523600,acceptance after 3 straight rejections from UCLA/Upenn/Cornell. 20K/year.  Only 750 Q GRE.
18110,"University Of Marlyand, College Park",CS,PhD,F11,Accepted,E-mail,24-02-2011,1298523600,,,,,,,International with US Degree,24-02-2011,1298523600,"!! first admit, 2yr TA and fellowship!!!!"
18111,New Jersey Institute Of Technology (NJIT),CS,MS,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,International,24-02-2011,1298523600,
18112,University Of Central Florida (UCF),CS,MS,F11,Accepted,E-mail,16-02-2011,1297832400,,,,,,,International,24-02-2011,1298523600,Contact faculty for TA or RA financial support
18113,Brown University,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,American,24-02-2011,1298523600,
18114,North Carolina State University (NCSU),CS,PhD,F11,Accepted,E-mail,24-02-2011,1298523600,,,,,,,International with US Degree,24-02-2011,1298523600,
18115,Brown University,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,International,24-02-2011,1298523600,4 conference papers and 1 journal.  Numerical exams should pass the threshold.  Been to Brown once but found the campus is not so charming.  Kind of depress but okay with the decision.  Congrats to admitted applicants!
18116,George Mason University,CS,PhD,F11,Accepted,E-mail,24-02-2011,1298523600,,,,,,,International with US Degree,24-02-2011,1298523600,
18117,North Carolina State University (NCSU),CS,PhD,F11,Accepted,E-mail,24-02-2011,1298523600,,,,,,,International with US Degree,24-02-2011,1298523600,no funding
18118,North Carolina State University (NCSU),CS,PhD,F11,Accepted,E-mail,24-02-2011,1298523600,,,,,,,International with US Degree,24-02-2011,1298523600,"Admitted, no funding decisions yet."
18119,North Carolina State University (NCSU),CS,PhD,F11,Accepted,E-mail,24-02-2011,1298523600,,,,,,,American,24-02-2011,1298523600,"Admitted, no funding decisions yet. Undergrad in CS (3.0 GPA), M.Sc. in Math (3.5 GPA) from a small US Univ."
18120,Brown University,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,International with US Degree,24-02-2011,1298523600,email pointing to the website. expected but.. 3 rejects in a row with no acceptance yet.. so sad. congrats on those who made it.
18121,Brown University,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,3.92,640,800,5.5,FALSE,,American,24-02-2011,1298523600,"Expected and disappointing, but I have 4 other acceptances, so I'm okay with it."
18122,University Of Michigan (Ann Arbor),ECE,PhD,F11,Interview,Phone,24-02-2011,1298523600,,800,530,3.5,FALSE,,International,24-02-2011,1298523600,
18123,Brown University,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,International,24-02-2011,1298523600,"Still Very Depressed (I expected it!)! - Rejection reasons (I guess): BSc and MSc from unranked, unkonwn university, LORs not from famous professors. Qualifications: MSc in Computer Vision. Two 1st-author papers (1 at a good journal (Pattern Recognition Letters) and another at a major conference (BMVC)). GRE: Q790, V530, A3.5. Toefl ibt: 103 (Speaking 22, R/L/W 27). 4-year TA experience and part-time CAD SW developer. Undergrad GPA: 92.63% and was ranked first/250 students. Rejections: UW, Toronto, EPFL, MIT, CMU, Cornell, Brown - Acceptances: IST"
18124,Brown University,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,International with US Degree,24-02-2011,1298523600,
18125,Brown University,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,International,24-02-2011,1298523600,An email informed that a decision has been made.
18126,Brown University,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,,24-02-2011,1298523600,
18127,Brown University,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,International with US Degree,24-02-2011,1298523600,
18128,Brown University,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,American,24-02-2011,1298523600,1 out of 3 so far...
18129,Brown University,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,International with US Degree,24-02-2011,1298523600,
18130,Brown University,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,International,24-02-2011,1298523600,another one...
18131,Brown University,CS,PhD,F11,Rejected,E-mail,24-02-2011,1298523600,,,,,,,American,24-02-2011,1298523600,0/6. To the person below me. I am head by 1. =/
18132,Massachussetts Institute Of Technology (MIT),ECE,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,American,24-02-2011,1298523600,
18133,University Of California Irvine,CS,PhD,F11,Accepted,E-mail,23-02-2011,1298437200,,,,,,,International with US Degree,24-02-2011,1298523600,Early notice from POI
18134,Massachusetts Institute Of Technology (MIT),CS,PhD,F11,Rejected,Website,22-02-2011,1298350800,,,,,,,International,24-02-2011,1298523600,"1 first author conf paper, 1 first author workshop paper, 2 internships (1 from google), 1 strong recommendation, > 1 year research experience, top 10 / 250, undergrad top 1 or 2 in Korea. Too bad. The 5th straight rejects :((((((( going to kill myself"
18135,U Of Washington,CS,PhD,F11,Rejected,E-mail,5/2/11,1296882000,,,,,,,International,24-02-2011,1298523600,"1 first author conf paper, 1 first author workshop paper, 2 internships (1 from google), 1 strong recommendation, > 1 year research experience, top 10 / 250, undergrad top 1 or 2 in Korea"
18136,Princeton University,CS,PhD,F11,Rejected,E-mail,11/2/11,1297400400,,,,,,,International,24-02-2011,1298523600,"1 first author conf paper, 1 first author workshop paper, 2 internships (1 from google), 1 strong recommendation, > 1 year research experience, top 10 / 250, undergrad top 1 or 2 in Korea."
18137,Cornell University,CS,PhD,F11,Rejected,E-mail,22-02-2011,1298350800,,,,,,,International,24-02-2011,1298523600,"1 first author conf paper, 1 first author workshop paper, 2 internships (1 from google), 1 strong recommendation, > 1 year research experience, top 10 / 250, undergrad top 1 or 2 in Korea"
18138,"Carnegie Mellon University (CMU), Computer Science Department (CSD)",CS,PhD,F11,Rejected,E-mail,18-02-2011,1298005200,3.44,530,790,4,FALSE,,International,24-02-2011,1298523600,"1 first author conf paper, 1 first author workshop paper, 2 internships (1 from google), 1 strong recommendation, > 1 year research experience, top 10 / 250, undergrad top 1 or 2 in Korea"
18139,North Carolina State University (NCSU),CS,PhD,F11,Accepted,Website,23-02-2011,1298437200,,,,,,,,24-02-2011,1298523600,
18140,University College London,CS,PhD,S11,Rejected,E-mail,14-02-2011,1297659600,,,,,,,International,24-02-2011,1298523600,
18141,North Carolina State University (NCSU),CS,PhD,F11,Accepted,Website,23-02-2011,1298437200,,,,,,,,24-02-2011,1298523600,
18142,"University Of California, Santa Cruz (UCSC)",CS,PhD,F11,Rejected,E-mail,18-02-2011,1298005200,,,,,,,International,24-02-2011,1298523600,I know.
18143,North Carolina State University (NCSU),CS,PhD,F11,Other,E-mail,24-02-2011,1298523600,,,,,,,International,24-02-2011,1298523600,"To the guy who accepted by NCSU CS, why are you lost and upset anyway? Any financial aid word? What does the website say?"
18144,North Carolina State University,CS,PhD,F11,Accepted,Website,24-02-2011,1298523600,,,,,,,International,24-02-2011,1298523600,Still Lost and upset~~
18145,Dartmouth College,CS,PhD,F11,Interview,E-mail,17-02-2011,1297918800,3.85,470,770,5.5,FALSE,,American,24-02-2011,1298523600,"Contacted by prof, saying I was on their shortlist of possible acceptances.  I declined phone interview."
18146,Cornell University,CS,PhD,F11,Rejected,E-mail,22-02-2011,1298350800,,,,,,,International,24-02-2011,1298523600,
18147,Indiana University Bloomington,HCI,MS,F11,Accepted,E-mail,23-02-2011,1298437200,,,,,,,International,24-02-2011,1298523600,w/ partial financial support
18148,University Of Massachusetts Lowell,CS,MS,F11,Accepted,Website,24-02-2011,1298523600,3.98,310,740,3,FALSE,,International,24-02-2011,1298523600,female applicant from kuwait
18149,University Of Sheffield,CS,PhD,F11,Accepted,E-mail,24-02-2011,1298523600,,,,,,,International,24-02-2011,1298523600,Acceptance with scholarship prize
18150,Carnegie Mellon,CS,PhD,F11,Wait listed,E-mail,21-02-2011,1298264400,,,,,,,International,24-02-2011,1298523600,someone please reject the offer!
18151,Carnegie Mellon University (CMU),ECE,PhD,F11,Accepted,E-mail,3/2/11,1296709200,,,,,,,International,24-02-2011,1298523600,Computer Systems area
18152,Indiana University,HCI,MS,F11,Accepted,E-mail,23-02-2011,1298437200,3.9,740,800,4.5,FALSE,,International with US Degree,24-02-2011,1298523600,
18153,Carnegie Mellon University (CMU),CS,PhD,F11,Accepted,E-mail,24-02-2011,1298523600,,,,,,,International,24-02-2011,1298523600,so happy.
18154,Tufts,CS,PhD,F11,Rejected,Website,24-02-2011,1298523600,,,,,,,International,24-02-2011,1298523600,"Received an email from grad school pointing to the online portal, the decision section show rejected"
18155,University Of Southern California (USC),CS,PhD,F11,Accepted,E-mail,24-02-2011,1298523600,,,,,,,International,24-02-2011,1298523600,Viterbi Fellowship
18156,University Of Illinois (UIC),CS,MS,F11,Accepted,Website,24-02-2011,1298523600,,,,,,,International,24-02-2011,1298523600,
18157,Carnegie Mellon,CS,PhD,F11,Rejected,E-mail,24-02-2011,1298523600,3.44,400,800,4,FALSE,,American,24-02-2011,1298523600,
18158,University Of New Mexico,CS,PhD,F11,Accepted,E-mail,24-02-2011,1298523600,,,,,,,,24-02-2011,1298523600,"Concentration in artificial life, waiting for funding now"
18159,University Of Southern California (USC),CS,PhD,F11,Accepted,E-mail,23-02-2011,1298437200,,,,,,,International with US Degree,23-02-2011,1298437200,
18160,Tufts,CS,MS,F11,Accepted,E-mail,23-02-2011,1298437200,,,,,,,,23-02-2011,1298437200,
18161,Purdue University - West Lafayette,CS,MS,F11,Accepted,E-mail,23-02-2011,1298437200,,480,800,3.5,FALSE,,International,23-02-2011,1298437200,Someone else's admit that I saw on Edulix. Might help others get a signal of which decision is coming their way.
18162,University Of Maryland College Park,ECE,PhD,F11,Accepted,E-mail,23-02-2011,1298437200,,,,,,,American,23-02-2011,1298437200,"Graduate Visit Day, March 4th"
18163,North Carolina State University (NCSU),CS,PhD,F11,Rejected,E-mail,23-02-2011,1298437200,,,,,,,International with US Degree,23-02-2011,1298437200,Sigh...
18164,Boston University Graduate School Of Arts & Sciences,ECE,MS,F11,Rejected,Postal Service,23-02-2011,1298437200,3.2,630,710,5.5,FALSE,,American,23-02-2011,1298437200,"The small, thin envelope..."
18165,Rutgers - New Brunswick,CS,PhD,F11,Other,Phone,23-02-2011,1298437200,,,,,,,International,23-02-2011,1298437200,Applied for Databases/systems. Interviewed for Architecture. Interview did not go good.
18166,North Carolina State University (NCSU),CS,PhD,F11,Accepted,Website,22-02-2011,1298350800,,,,,,,International,23-02-2011,1298437200,No fund yet.
18167,"University Of California, Los Angeles  (UCLA)",CS,PhD,F11,Accepted,E-mail,23-02-2011,1298437200,,,,,,,International,23-02-2011,1298437200,"considered an alternate for financial support, not guaranteed though."
18168,Ohio State University (OSU),CS,PhD,F11,Accepted,E-mail,23-02-2011,1298437200,,,,,,,International,23-02-2011,1298437200,Happy but I am going to withdraw this admission soon.
18169,Temple University,IS,PhD,F11,Accepted,E-mail,23-02-2011,1298437200,3.6,790,440,3.5,FALSE,,International,23-02-2011,1298437200,
18170,Carnegie Mellon University (CMU),CS,MS,F11,Accepted,E-mail,23-02-2011,1298437200,,,,,,,International,23-02-2011,1298437200,first ad!
18171,NCSU,CS,PhD,F11,Accepted,E-mail,23-02-2011,1298437200,,,,,,,International,23-02-2011,1298437200,
18172,University Of Washington Seattle,CS,PhD,F11,Rejected,E-mail,1/2/11,1296536400,3.44,350,800,4,FALSE,,American,23-02-2011,1298437200,
18173,University Of Leeds,CS,PhD,F11,Rejected,E-mail,23-02-2011,1298437200,3.94,350,800,3,FALSE,,International,23-02-2011,1298437200,
18174,Institute Of Science And Technology Austria,CS,PhD,F11,Rejected,E-mail,22-02-2011,1298350800,,,,,,,International with US Degree,23-02-2011,1298437200,
18175,The Institute Of Science And Technology Austria (IST Austria),CS,PhD,F11,Rejected,E-mail,23-02-2011,1298437200,3.94,350,800,3,FALSE,,International,23-02-2011,1298437200,
18176,Yale University,CS,MS,F11,Accepted,Website,23-02-2011,1298437200,3.9,620,800,6,FALSE,,American,23-02-2011,1298437200,Cool
18177,UNC Chapel Hill,CS,PhD,F11,Accepted,E-mail,23-02-2011,1298437200,,,,,,,International,23-02-2011,1298437200,delightful :) best luck to all
18178,Cornell University,ECE,PhD,F11,Other,E-mail,23-02-2011,1298437200,,,,,,,Other,23-02-2011,1298437200,To the posters below that got accepted by email: did you get formally accepted or just invited to the visit day?
18179,North  Carolina State University,CS,PhD,F11,Rejected,Website,23-02-2011,1298437200,,,,,,,International,23-02-2011,1298437200,sad ..
18180,"University Of Texas, Austin (UT Austin)",ECE,MS,F11,Accepted,E-mail,23-02-2011,1298437200,,,,,,,International,23-02-2011,1298437200,No word about funding.
18181,University Of California Irvine,CS,PhD,F11,Accepted,Website,23-02-2011,1298437200,,,,,,,American,23-02-2011,1298437200,Checked the online tracker. Email has yet to arrive.
18182,U Penn,CS,MS,F11,Accepted,Website,22-02-2011,1298350800,3.81,500,800,4,FALSE,,International,23-02-2011,1298437200,"From a top 10 undergrad school, but UPenn AI is top notch as advised by my profs. Decision made within 2 days of me completing the application. What can I say? Marvelous efficiency!!!"
18183,Carnegie Mellon University (CMU),CS,PhD,F11,Rejected,E-mail,23-02-2011,1298437200,3.8,570,780,3.5,FALSE,,International,23-02-2011,1298437200,"Ugrad from an unknown school, Masters from one of the world's top 30 schools. Class topper,  3 yrs of experience, 4 pubs in IEEE/ACM top tier conf, 1 journal in Wiley, all first author, couple of national level awards, rejected from CMU RI and fucked up smoothly (with lubricants) again."
18184,"University Of Texas, Austin (UT Austin)",ECE,PhD,F11,Accepted,Website,23-02-2011,1298437200,,,,,,,International with US Degree,23-02-2011,1298437200,No word on funding.
18185,"Carnegie Mellon University (CMU), Computer Science Department (CSD)",CS,PhD,F11,Rejected,E-mail,23-02-2011,1298437200,3.7,560,800,3,FALSE,,International,23-02-2011,1298437200,"master graduate from China, having applied CMU RI and receive the rej as has also been posted on this web."
18186,Brown University,CS,MS,F11,Accepted,Website,23-02-2011,1298437200,3.54,590,800,4.5,FALSE,,American,23-02-2011,1298437200,
18187,"University Of Maryland,College Park",CS,PhD,F11,Accepted,E-mail,22-02-2011,1298350800,3.8,660,800,4.5,FALSE,,International,23-02-2011,1298437200,"Dreamed about rejection last night, turned out to be OFFER!  23000/Year. HCIL great community!!"
18188,Cornell University,ECE,PhD,F11,Accepted,E-mail,23-02-2011,1298437200,,,,,,,International with US Degree,23-02-2011,1298437200,
